cell	Node 0	Node 1	Node 2	Node 3	Node 4	Node 5	Doublet 0,0	Doublet 0,1	Doublet 0,2	Doublet 0,3	Doublet 0,4	Doublet 0,5	Doublet 1,1	Doublet 1,2	Doublet 1,3	Doublet 1,4	Doublet 1,5	Doublet 2,2	Doublet 2,3	Doublet 2,4	Doublet 2,5	Doublet 3,3	Doublet 3,4	Doublet 3,5	Doublet 4,4	Doublet 4,5	Doublet 5,5
1991	4.95037e-12	0.000266054	0.4868	0.000234533	2.03943e-10	0.427053	3.41204e-14	3.66755e-06	0.0101338	3.23303e-06	1.12995e-06	0.00889002	7.42196e-07	0.0020926	6.67615e-07	4.57331e-07	0.00183577	0.0144569	0.00184468	0.000644716	0.0253651	2.94259e-07	2.05688e-07	0.00161828	7.60946e-13	0.000565588	0.0181886
1992	1.93352e-07	0.000778959	0.0574909	0.00780416	5.94843e-08	0.823226	1.33268e-09	1.07379e-05	0.00135116	0.00010758	1.61863e-06	0.0193476	2.17302e-06	2.45497e-05	1.95466e-06	6.5512e-07	0.000351533	0.00170735	0.000245956	3.70061e-06	0.048896	9.79156e-06	2.94645e-07	0.0035219	2.21945e-10	5.299e-05	0.0350619
1993	3.91355e-15	0.000192084	0.283134	0.000286989	1.4001e-15	0.634033	2.69741e-17	2.64787e-06	0.00213972	3.95614e-06	7.39576e-07	0.00479155	5.35844e-07	0.000260694	4.81999e-07	2.99333e-07	0.000583782	0.00840846	0.000389499	7.28145e-05	0.0376587	3.60073e-07	1.34627e-07	0.000872219	5.22401e-18	0.000163056	0.027004
1994	4.19358e-28	5.35142e-06	0.932579	2.36631e-05	8.9525e-19	0.0251798	2.89042e-30	7.37692e-08	0.00936637	3.26195e-07	3.38195e-08	0.000252894	1.49285e-08	0.000385584	1.34284e-08	1.3688e-08	1.04108e-05	0.0276955	0.00170499	0.000176771	0.00149557	2.96891e-08	6.15626e-09	4.6035e-05	3.34032e-21	4.77286e-06	0.00107243
1995	1.0273e-20	7.67236e-05	0.317974	0.000431171	0.00602353	0.597	7.08069e-23	1.05763e-06	0.00218048	5.94369e-06	2.66421e-06	0.00409388	2.14031e-07	7.06286e-05	1.92524e-07	1.0783e-06	0.000132606	0.0094431	0.000396919	0.000177916	0.0354591	5.40973e-07	4.84973e-07	0.00074522	2.24748e-05	0.000334039	0.0254267
1996	1.47465e-32	3.32989e-07	0.849592	3.01563e-06	1.16019e-17	0.101599	1.0164e-34	4.59025e-09	0.00967979	4.15704e-08	3.88787e-09	0.00115756	9.28921e-10	0.000194566	8.35577e-10	1.57356e-09	2.32673e-05	0.025231	0.00176204	0.000164794	0.00603453	3.78359e-09	7.0772e-10	0.000210715	4.32887e-20	1.9707e-05	0.00432719
1997	1.69309e-17	5.52629e-05	0.551271	6.96368e-06	2.06268e-13	0.32988	1.16696e-19	7.61797e-07	0.0061122	9.59942e-08	2.32672e-06	0.00365753	1.54164e-07	0.00882961	1.38672e-07	9.41707e-07	0.00528363	0.0163715	0.00111262	0.0269678	0.0195934	8.73705e-09	4.23539e-07	0.000665791	7.69617e-16	0.0161375	0.0140499
1998	2.63835e-19	0.00908262	3.07172e-10	5.34335e-10	0.986279	1.59205e-11	1.81848e-21	0.000125204	6.18657e-12	7.36579e-12	0.000437576	3.20646e-13	2.53373e-05	1.91425e-05	2.27912e-05	0.000177103	9.9214e-07	9.12232e-12	1.12616e-12	6.69012e-05	9.45607e-13	6.70408e-13	7.96533e-05	5.8368e-14	0.00367997	3.46744e-06	6.78067e-13
1999	5.674e-12	3.67022e-07	0.0448722	5.19865e-06	2.96248e-17	0.854035	3.9108e-14	5.0594e-09	0.00052757	7.16633e-08	9.7174e-10	0.010041	1.02386e-09	6.78004e-06	9.20976e-10	3.93298e-10	0.000129042	0.0013326	9.60351e-05	1.30222e-06	0.0507259	6.52254e-09	1.76889e-10	0.0018278	1.10535e-19	2.47846e-05	0.0363741
2000	1.22725e-22	1.6346e-09	0.305864	2.27122e-08	1.78303e-07	0.612154	8.45882e-25	2.2533e-11	0.00272311	3.13087e-10	1.47148e-10	0.00545002	4.55996e-12	3.56754e-05	4.10174e-12	5.95562e-11	7.14007e-05	0.00908346	0.000495696	0.000232973	0.0363592	2.8496e-11	2.67858e-11	0.000992083	6.65277e-10	0.000466271	0.0260721
2001	5.51516e-14	6.85404e-07	0.773708	7.94694e-06	4.54023e-20	0.17745	3.80132e-16	9.44829e-09	0.005172	1.09548e-07	1.34961e-08	0.0011862	1.91203e-09	8.11998e-05	1.7199e-09	5.46234e-09	1.86232e-05	0.0229774	0.000941474	0.000115987	0.0105398	9.97071e-09	2.45673e-09	0.000215927	1.69403e-22	2.66016e-05	0.00755775
2002	4.08117e-20	1.47692e-07	0.0128721	8.29997e-07	2.50889e-17	0.876681	2.81294e-22	2.03593e-09	0.000245892	1.14415e-08	6.39968e-11	0.016747	4.12006e-10	7.96479e-06	3.70605e-10	2.59018e-11	0.000542459	0.000382272	4.47605e-05	2.50363e-07	0.0520709	1.04136e-09	1.16495e-11	0.00304851	9.36107e-20	1.70515e-05	0.0373386
2003	1.84725e-19	0.000159962	0.558205	0.00014101	3.18322e-16	0.34457	1.27322e-21	2.20507e-06	0.0165759	1.94382e-06	3.17518e-06	0.010232	4.46235e-07	0.00342288	4.01395e-07	1.28511e-06	0.00211289	0.0165774	0.00301735	0.00492878	0.0204659	1.76919e-07	5.77988e-07	0.00186256	1.18771e-18	0.00304245	0.0146755
2004	1.60466e-30	8.24508e-08	0.349249	1.21635e-06	2.85582e-19	0.573849	1.10601e-32	1.13658e-09	0.00249943	1.67673e-08	1.57353e-09	0.00410679	2.30008e-10	3.0841e-05	2.06895e-10	6.36863e-10	5.06746e-05	0.0103719	0.000454978	4.26974e-05	0.0340841	1.5261e-09	2.86433e-10	0.000747571	1.06555e-21	7.01558e-05	0.0244407
2005	1.11831e-27	2.90402e-07	0.366591	4.2361e-06	8.78876e-11	0.55602	7.70795e-30	4.00319e-09	0.00324275	5.83945e-08	1.68826e-09	0.00491839	8.10118e-10	4.04667e-05	7.28712e-10	6.83299e-10	6.13771e-05	0.0108869	0.000590288	1.70659e-05	0.0330251	5.31486e-09	3.07318e-10	0.000895308	3.27923e-13	2.58844e-05	0.0236813
2006	7.71171e-19	0.0128444	0.00848044	0.00577687	0.966949	0.000700948	5.31529e-21	0.00017706	0.000108164	7.96341e-05	0.000431022	8.94023e-06	3.58314e-05	4.37777e-05	3.22308e-05	0.00017445	3.61844e-06	0.00025185	1.96893e-05	0.000106569	4.16332e-05	7.24801e-06	7.84601e-05	1.62742e-06	0.00360784	8.80843e-06	2.98539e-05
2007	9.79388e-24	0.000286351	0.069476	0.00349892	1.75844e-18	0.83502	6.75042e-26	3.94734e-06	0.000284671	4.82326e-05	3.57768e-08	0.00342142	7.98816e-07	4.2409e-06	7.18546e-07	1.44802e-08	5.09707e-05	0.00206328	5.18195e-05	3.84375e-08	0.0495965	4.38995e-06	6.51256e-09	0.00062281	6.56101e-21	4.61974e-07	0.0355642
2008	7.67134e-43	1.29769e-13	0.191755	1.65443e-12	4.63797e-23	0.720478	5.28747e-45	1.78887e-15	0.00149398	2.28063e-14	1.60737e-15	0.00561332	3.62009e-16	2.13313e-05	3.25632e-16	6.50562e-16	8.01479e-05	0.00569469	0.000271954	1.91671e-05	0.0427932	2.07575e-15	2.92595e-16	0.00102181	1.7305e-25	7.20164e-05	0.0306857
2009	2.68847e-26	2.90391e-07	0.58067	2.90934e-06	2.92749e-15	0.354048	1.85302e-28	4.00303e-09	0.00612821	4.01052e-08	1.93779e-09	0.0037365	8.10086e-10	0.000111345	7.28683e-10	7.84296e-10	6.78897e-05	0.0172446	0.00111553	5.39002e-05	0.0210288	3.65023e-09	3.52742e-10	0.000680166	1.09229e-17	3.28642e-05	0.0150792
2010	4.42448e-14	0.0183801	0.144965	0.224587	8.40105e-17	0.500868	3.04957e-16	0.00025337	0.00970248	0.00309593	8.39356e-05	0.033523	5.1274e-05	0.000144543	4.61216e-05	3.39718e-05	0.00049941	0.00430513	0.00176617	4.78837e-05	0.0297493	0.00028178	1.5279e-05	0.00610229	3.13456e-19	0.000165443	0.0213324
2011	1.01057e-16	0.00522458	0.281178	0.00234979	3.56743e-06	0.618514	6.96534e-19	7.20208e-05	0.00340873	3.23918e-05	6.13482e-05	0.00749826	1.45747e-05	0.00137964	1.31101e-05	2.48299e-05	0.00303482	0.00835036	0.000620501	0.00117519	0.0367369	2.94819e-06	1.11674e-05	0.00136493	1.33106e-08	0.0025851	0.026343
2012	8.95652e-21	0.00101837	0.808663	0.000458021	1.93942e-06	0.145244	6.17327e-23	1.40383e-05	0.00288399	6.31381e-06	3.63293e-06	0.000517994	2.8409e-06	0.00116726	2.55543e-06	1.47038e-06	0.000209651	0.0240155	0.000524981	0.000302071	0.00862684	5.7466e-07	6.61313e-07	9.42919e-05	7.23629e-09	5.42551e-05	0.00618606
2013	7.82804e-18	2.14948e-07	0.599055	3.24994e-06	1.01978e-15	0.33575	5.39547e-20	2.96305e-09	0.00702714	4.48004e-08	1.45413e-09	0.00393848	5.99627e-10	8.46031e-05	5.39373e-10	5.88539e-10	4.74172e-05	0.0177906	0.00127917	4.15193e-05	0.0199421	4.07757e-09	2.64699e-10	0.000716932	3.80495e-18	2.32702e-05	0.0142999
2014	1.70607e-11	0.0641868	0.540304	0.147978	0.000185888	0.201041	1.17591e-13	0.000884813	0.00350836	0.00203988	0.000115941	0.00130542	0.000179058	0.000277014	0.000161065	4.69253e-05	0.000103074	0.0160458	0.000638637	3.62982e-05	0.0119409	0.000185663	2.1105e-05	0.00023763	6.93578e-07	1.35061e-05	0.0085625
2015	3.97182e-28	4.53183e-13	0.897714	1.04478e-12	2.8702e-23	0.0615765	2.73758e-30	6.24711e-15	0.00545267	1.44023e-14	5.73121e-15	0.000374013	1.26422e-15	0.000430533	1.13718e-15	2.31963e-15	2.95313e-05	0.0266601	0.000992565	0.000394978	0.00365737	1.31085e-15	1.04327e-15	6.80826e-05	1.07092e-25	2.70926e-05	0.00262259
2016	3.64142e-26	1.52863e-07	0.322407	1.6607e-06	5.14875e-13	0.599572	2.50984e-28	2.10721e-09	0.00211547	2.28927e-08	9.14658e-10	0.00393408	4.26432e-10	3.54459e-05	3.83582e-10	3.70195e-10	6.59179e-05	0.00957477	0.000385084	1.53857e-05	0.0356119	2.08361e-09	1.66498e-10	0.000716131	1.92108e-15	2.86124e-05	0.0255363
2017	0.992535	2.40792e-05	0.000163792	0.000261596	6.54385e-12	0.000143106	0.00684103	3.31931e-07	3.49839e-06	3.60609e-06	8.45295e-08	3.05654e-06	6.71722e-08	5.86177e-08	6.04223e-08	3.42122e-08	5.12143e-08	4.86427e-06	6.36821e-07	1.49276e-08	8.49983e-06	3.28214e-07	1.53871e-08	5.56391e-07	2.44162e-14	1.30422e-08	6.09498e-06
2018	1.00365e-09	0.00665386	0.300454	0.00299262	2.02996e-09	0.594115	6.91768e-12	9.17233e-05	0.00548246	4.12532e-05	2.66975e-06	0.0108409	1.85619e-05	0.00221895	1.66967e-05	1.08054e-06	0.00438772	0.00892282	0.000997987	6.4586e-05	0.0352877	3.75472e-06	4.85982e-07	0.00197341	7.5741e-12	0.000127711	0.0253038
2019	2.21586e-24	0.0066399	1.61695e-07	2.42735e-07	0.988762	1.66749e-08	1.52728e-26	9.1531e-05	2.86172e-09	3.3461e-09	0.000435776	2.95116e-10	1.85229e-05	1.42497e-05	1.66616e-05	0.000176374	1.46951e-06	4.80199e-09	5.20928e-10	6.78425e-05	9.90412e-10	3.0455e-10	7.93256e-05	5.37207e-11	0.00368923	6.99627e-06	7.10196e-10
2020	1.15783e-15	6.78651e-07	0.202082	6.7992e-06	1.325e-21	0.713796	7.98034e-18	9.35519e-09	0.000977237	9.37268e-08	3.98235e-12	0.0034518	1.89319e-09	1.77557e-05	1.70295e-09	1.6118e-12	6.27169e-05	0.00600138	0.000177889	7.55832e-09	0.0423963	8.53068e-09	7.24919e-13	0.000628342	4.94379e-24	2.66976e-08	0.0304011
2021	5.85161e-14	3.95482e-09	0.524482	3.96222e-08	3.3589e-15	0.408071	4.03322e-16	5.45171e-11	0.00475057	5.46191e-10	4.12334e-11	0.00369615	1.10325e-11	8.63145e-05	9.92391e-12	1.66887e-11	6.71565e-05	0.0155759	0.000864759	6.52829e-05	0.0242376	4.97123e-11	7.50583e-12	0.000672821	1.25326e-17	5.07931e-05	0.0173801
2022	1.78085e-19	0.00010214	0.0247176	0.000697192	0.00195779	0.872652	1.22745e-21	1.408e-06	0.000227487	9.61078e-06	8.78838e-07	0.0080314	2.84935e-07	6.06667e-06	2.56303e-07	3.55697e-07	0.000214183	0.000734057	4.14101e-05	3.78666e-06	0.0518316	8.74739e-07	1.59977e-07	0.00146198	7.30481e-06	0.000133687	0.0371669
2023	3.89762e-21	1.4964e-07	0.486979	2.07919e-06	2.80347e-16	0.448376	2.68643e-23	2.06278e-09	0.00192804	2.86615e-08	1.11419e-09	0.0017752	4.17442e-10	2.52592e-05	3.75494e-10	4.50953e-10	2.32569e-05	0.0144622	0.000350966	1.36435e-05	0.0266315	2.60867e-09	2.02819e-10	0.000323145	1.04602e-18	1.25619e-05	0.0190967
2024	4.76112e-33	7.18585e-05	0.228899	0.000107363	3.10597e-10	0.671957	3.28159e-35	9.90567e-07	0.00449951	1.47999e-06	2.49764e-07	0.0132088	2.00459e-07	0.000548202	1.80316e-07	1.01088e-07	0.00160931	0.00679778	0.000819059	0.000138225	0.0399112	1.34703e-07	4.54652e-08	0.00240444	1.15889e-12	0.000405774	0.0286192
2025	1.77475e-26	1.76177e-06	0.011916	7.79028e-06	5.45537e-27	0.890056	1.22324e-28	2.4286e-08	7.11854e-05	1.07389e-07	3.27759e-08	0.00531716	4.91472e-09	2.93048e-06	4.42085e-09	1.32656e-08	0.00021889	0.000353877	1.29581e-05	3.95491e-06	0.0528654	9.77414e-09	5.96629e-09	0.000967897	2.03548e-29	0.00029541	0.0379082
2026	0.991533	5.90614e-05	0.00111231	0.00026116	1.17583e-08	0.000129654	0.00683413	8.14161e-07	1.33806e-05	3.60009e-06	3.43019e-07	1.55968e-06	1.6476e-07	5.50837e-07	1.48204e-07	1.38832e-07	6.42071e-08	3.30331e-05	2.43571e-06	2.32076e-07	7.70087e-06	3.27667e-07	6.24407e-08	2.83913e-07	4.38719e-11	2.70515e-08	5.52207e-06
2027	3.72447e-15	2.2145e-07	0.553788	3.49537e-06	3.33567e-20	0.379891	2.56709e-17	3.05269e-09	0.005521	4.81837e-08	4.92083e-10	0.00378733	6.17767e-10	6.36722e-05	5.5569e-10	1.99164e-10	4.36783e-05	0.0164462	0.001005	1.02637e-05	0.0225638	4.3855e-09	8.95752e-11	0.000689419	1.24459e-22	7.04079e-06	0.0161799
2028	3.16214e-24	3.33532e-09	0.534774	5.21089e-08	2.97265e-19	0.400193	2.1795e-26	4.59773e-11	0.00395555	7.1832e-10	4.69619e-11	0.0029601	9.30434e-12	4.60874e-05	8.36938e-12	1.90072e-11	3.44891e-05	0.0158816	0.00072004	4.70744e-05	0.0237697	6.53789e-11	8.54862e-12	0.000538835	1.10914e-21	3.52277e-05	0.0170445
2029	0.99263	1.75384e-05	0.000179851	0.000261213	2.04277e-15	4.99595e-05	0.00684169	2.41766e-07	3.18075e-06	3.60081e-06	1.73046e-07	8.83558e-07	4.89257e-08	3.88753e-08	4.40093e-08	7.00379e-08	1.07989e-08	5.34116e-06	5.79e-07	2.78253e-08	2.96737e-06	3.27733e-07	3.15e-08	1.60837e-07	7.6219e-18	7.72939e-09	2.12782e-06
2030	3.09992e-27	1.46316e-05	0.324204	0.00019863	1.71002e-21	0.59162	2.13662e-29	2.01697e-07	0.00411987	2.73811e-06	1.05236e-07	0.00751812	4.0817e-08	5.52436e-05	3.67155e-08	4.25928e-08	0.000100811	0.00962812	0.000749952	2.88235e-05	0.0351396	2.49213e-07	1.91564e-08	0.00136854	6.38034e-24	5.25984e-05	0.0251976
2031	2.06818e-28	7.25803e-08	0.525542	1.11893e-06	2.10982e-21	0.406953	1.42549e-30	1.00052e-09	0.00487975	1.54244e-08	5.43597e-10	0.00377863	2.02473e-10	5.76189e-05	1.82127e-10	2.20013e-10	4.46171e-05	0.0156074	0.000888275	3.13052e-05	0.0241712	1.40387e-09	9.89525e-11	0.000687835	7.87208e-24	2.42412e-05	0.0173325
2032	1.45625e-27	7.42298e-09	0.608824	3.33853e-09	6.63511e-20	0.335517	1.00372e-29	1.02326e-10	0.00134406	4.60216e-11	6.27923e-12	0.000740698	2.07074e-11	0.000543989	1.86266e-11	2.54143e-12	0.000299787	0.0180807	0.000244663	3.3382e-05	0.0199282	4.18872e-12	1.14303e-12	0.000134831	2.47567e-22	1.83965e-05	0.01429
2033	5.25019e-26	7.1902e-07	0.666448	1.01845e-05	4.28825e-25	0.277391	3.61869e-28	9.91168e-09	0.00469809	1.40393e-07	1.37142e-08	0.00195545	2.00581e-09	6.03772e-05	1.80425e-09	5.55062e-09	2.51303e-05	0.019792	0.000855206	8.35401e-05	0.0164758	1.27781e-08	2.49643e-09	0.000355956	1.60002e-27	3.47713e-05	0.0118143
2034	1.66189e-21	1.21357e-08	0.938216	1.92273e-07	3.05681e-16	0.022115	1.14545e-23	1.6729e-10	0.00781297	2.65048e-09	1.11899e-11	0.000184163	3.38542e-11	8.97661e-05	3.04523e-11	4.52895e-12	2.11591e-06	0.0278629	0.00142222	6.00436e-06	0.00131353	2.41237e-10	2.03692e-12	3.35236e-05	1.14055e-18	1.41531e-07	0.000941897
2035	3.20999e-26	2.35305e-08	0.0569877	3.66874e-07	1.98486e-17	0.848128	2.21248e-28	3.24368e-10	0.000351532	5.05735e-09	1.46278e-10	0.00523173	6.56417e-11	4.10421e-06	5.90456e-11	5.92042e-11	6.10815e-05	0.00169241	6.39904e-05	1.85085e-06	0.050375	4.60302e-10	2.66275e-11	0.000952346	7.40582e-20	2.75456e-05	0.0361225
2036	2.2939e-15	6.73557e-07	0.0348242	1.06764e-05	2.50078e-18	0.867897	1.58107e-17	9.28497e-09	0.000249241	1.47174e-07	1.09635e-09	0.00621163	1.87898e-09	2.86232e-06	1.69017e-09	4.43734e-10	7.13353e-05	0.0010342	4.537e-05	3.37978e-07	0.0515492	1.33953e-08	1.99573e-10	0.00113072	9.33081e-21	8.42316e-06	0.0369644
2037	1.91037e-22	1.77534e-06	0.699723	9.97703e-06	1.702e-10	0.24907	1.31672e-24	2.4473e-08	0.00295576	1.37533e-07	2.74534e-08	0.00105212	4.95255e-09	9.57412e-05	4.45488e-09	1.11114e-08	3.40795e-05	0.0207802	0.000538046	0.000107401	0.0147936	1.25178e-08	4.99742e-09	0.00019152	6.35044e-13	3.82299e-05	0.0106081
2038	1.25798e-18	0.000598745	0.555449	0.00026929	9.29388e-12	0.368889	8.6706e-21	8.25369e-06	0.00775289	3.71215e-06	2.99424e-07	0.0051489	1.67028e-06	0.00313787	1.50244e-06	1.21188e-07	0.00208395	0.0164956	0.00141128	0.000113835	0.0219103	3.37867e-07	5.45051e-08	0.00093727	3.46769e-14	7.56007e-05	0.0157113
2039	5.18461e-28	1.86099e-08	0.180941	2.84517e-07	9.17189e-35	0.73087	3.57349e-30	2.56538e-10	0.00135422	3.92206e-09	4.03722e-10	0.00547008	5.19151e-11	1.61241e-05	4.66983e-11	1.63401e-10	6.51298e-05	0.00537355	0.000246513	2.53751e-05	0.0434104	3.56972e-10	7.34907e-11	0.000995733	3.42218e-37	0.000102497	0.0311284
2040	2.4186e-23	0.021331	0.61096	0.231739	2.6121e-08	0.085039	1.66702e-25	0.000294047	0.0146013	0.00319452	0.000110822	0.00203234	5.95057e-05	0.000244654	5.35262e-05	4.48536e-05	3.40532e-05	0.0181442	0.00265792	9.22065e-05	0.00505093	0.000290754	2.01732e-05	0.000369953	9.74615e-11	1.28341e-05	0.00362188
2041	3.422e-17	0.290447	0.313839	0.256036	9.78821e-07	0.0945775	2.35861e-19	0.00400381	0.00401858	0.00352945	0.00510533	0.00121103	0.000810243	0.000829829	0.000728825	0.00206631	0.000250074	0.00932032	0.000731513	0.00105813	0.00561748	0.000321238	0.000929337	0.000220446	3.65214e-09	0.000318874	0.00402813
2042	4.09644e-13	0.00413375	0.601801	0.0182788	3.52363e-14	0.314372	2.82347e-15	5.69837e-05	0.00596418	0.000251973	2.57151e-06	0.0031156	1.15317e-05	0.000245526	1.03729e-05	1.04078e-06	0.000128259	0.0178721	0.00108568	1.10799e-05	0.0186723	2.29336e-05	4.68098e-07	0.000567141	1.31472e-16	5.78796e-06	0.0133893
2043	0.991908	0.000618486	0.000181222	0.000278168	1.14544e-18	0.000130242	0.00683672	8.52582e-06	4.2243e-06	3.83454e-06	4.14938e-07	3.03594e-06	1.72535e-06	1.70973e-06	1.55198e-06	1.6794e-07	1.22876e-06	5.38189e-06	7.68962e-07	8.32097e-08	7.73577e-06	3.49006e-07	7.55323e-08	5.52641e-07	4.27383e-21	5.98016e-08	5.5471e-06
2044	0.992744	3.26996e-05	9.78215e-05	0.000261089	2.66932e-17	8.90036e-06	0.00684248	4.50763e-07	3.29658e-06	3.59911e-06	1.71847e-07	2.99942e-07	9.12201e-08	7.51565e-08	8.20537e-08	6.95527e-08	6.83817e-09	2.90508e-06	6.00086e-07	2.86524e-08	5.28641e-07	3.27578e-07	3.12818e-08	5.45993e-08	9.95965e-20	2.60696e-09	3.79074e-07
2045	7.15323e-22	0.00241774	0.00136374	0.0010874	0.990147	1.54855e-05	4.93036e-24	3.33285e-05	2.11268e-05	1.49897e-05	0.000614984	2.39898e-07	6.74463e-06	8.55077e-06	6.06689e-06	0.000248906	9.70953e-08	4.05001e-05	3.84577e-06	0.00015778	9.1977e-07	1.36431e-06	0.000111947	4.36692e-08	0.0036944	1.79162e-06	6.59541e-07
2046	2.01916e-23	1.12189e-06	0.0460812	9.88976e-07	9.55612e-17	0.83169	1.3917e-25	1.54653e-08	0.00135757	1.3633e-08	3.76496e-10	0.0245019	3.12968e-09	0.000280335	2.81519e-09	1.52382e-10	0.00505959	0.00136851	0.000247122	6.82464e-06	0.0493987	1.24083e-09	6.85346e-11	0.00446014	3.56554e-19	0.000123174	0.0354224
2047	1.14561e-16	0.00721674	0.120022	0.00324578	0.18709	0.603966	7.89612e-19	9.94826e-05	0.00105906	4.4743e-05	8.25715e-05	0.00532932	2.01321e-05	0.000428642	1.81091e-05	3.34197e-05	0.00215697	0.0035644	0.000192785	0.000355777	0.0358729	4.07234e-06	1.50307e-05	0.000970112	0.000698063	0.00179031	0.0257234
2048	1.24319e-19	6.81591e-05	0.44718	0.000157136	1.91204e-19	0.480577	8.56865e-22	9.39572e-07	0.00366835	2.16612e-06	1.93964e-07	0.00394232	1.90139e-07	0.000289646	1.71033e-07	7.85042e-08	0.000311278	0.0132802	0.00066776	5.97941e-05	0.0285441	1.97153e-07	3.53078e-08	0.000717632	7.13414e-22	6.42598e-05	0.0204682
2049	8.97102e-13	1.78514e-08	0.559734	2.6335e-07	3.29046e-26	0.377234	6.18327e-15	2.46081e-10	0.00395138	3.63028e-09	1.08911e-10	0.00266305	4.97989e-11	4.8757e-05	4.47948e-11	4.40804e-11	3.28599e-05	0.0166228	0.000719282	2.15791e-05	0.022406	3.30415e-10	1.98255e-11	0.000484762	1.22772e-28	1.45433e-05	0.0160667
2050	6.1161e-13	0.0101346	0.147888	0.15932	4.74737e-11	0.600778	4.21552e-15	0.000139705	0.00224942	0.00219623	1.34876e-05	0.00913802	2.82719e-05	2.60469e-05	2.5431e-05	5.45893e-06	0.000105813	0.00439195	0.000409469	2.51466e-06	0.0356835	0.000199893	2.45519e-06	0.00166342	1.77132e-13	1.02155e-05	0.0255876
2051	1.12835e-19	0.000256892	0.466246	0.00397379	1.35229e-14	0.461672	7.77713e-22	3.54125e-06	0.00288404	5.47786e-05	1.97445e-07	0.00285575	7.16636e-07	3.39388e-05	6.44624e-07	7.99132e-08	3.36058e-05	0.0138465	0.00052499	1.89228e-06	0.0274212	4.98575e-06	3.59415e-08	0.00051984	5.04561e-17	1.87372e-06	0.019663
2052	4.37213e-26	2.51579e-07	0.200058	3.87844e-06	1.57245e-16	0.704969	3.01349e-28	3.46801e-09	0.00316239	5.34642e-08	1.06471e-09	0.0111437	7.01815e-10	3.73407e-05	6.31292e-10	4.30927e-10	0.000131582	0.00594127	0.000575659	1.14639e-05	0.041872	4.86612e-09	1.93813e-10	0.00202852	5.86708e-19	4.0397e-05	0.0300252
2053	2.21179e-27	0.00886138	6.074e-06	1.08079e-05	0.986484	4.35738e-07	1.52448e-29	0.000122154	1.32285e-07	1.48986e-07	0.000434873	9.48992e-09	2.47201e-05	1.97435e-05	2.2236e-05	0.000176009	1.41636e-06	1.80384e-07	2.40803e-08	7.02874e-05	2.58809e-08	1.35602e-08	7.91611e-05	1.72748e-09	0.00368073	5.04229e-06	1.85584e-08
2054	9.519e-36	0.0140377	6.78173e-06	1.38426e-06	0.980545	4.84238e-06	6.56096e-38	0.00019351	7.09228e-08	1.9082e-08	0.000456125	5.06413e-08	3.91603e-05	0.000130923	3.52252e-05	0.00018461	9.34835e-05	2.01402e-07	1.29103e-08	0.000308601	2.87616e-07	1.73677e-09	8.30297e-05	9.21838e-09	0.00365857	0.000220351	2.06241e-07
2055	4.5173e-29	1.93362e-06	0.900346	4.45784e-06	7.21168e-18	0.0517721	3.11355e-31	2.66549e-08	0.0117782	6.14512e-08	4.08474e-09	0.000677277	5.39411e-09	0.000929987	4.85207e-09	1.65324e-09	5.34765e-05	0.0267383	0.00214402	0.000142516	0.00307503	5.59307e-09	7.43556e-10	0.000123287	2.69079e-20	8.19501e-06	0.00220501
2056	4.39118e-28	0.0250354	1.96408e-05	1.82882e-05	0.969928	4.30592e-06	3.02662e-30	0.000345113	2.82151e-07	2.52102e-07	0.000441558	6.1857e-08	6.98398e-05	7.03098e-05	6.28218e-05	0.000178715	1.54143e-05	5.83287e-07	5.13607e-08	8.99586e-05	2.55752e-07	2.29454e-08	8.03781e-05	1.126e-08	0.00361896	1.9722e-05	1.83393e-07
2057	7.18291e-21	8.44161e-06	0.0167525	9.78765e-05	1.10233e-15	0.885624	4.95081e-23	1.16367e-07	0.000103627	1.34923e-06	1.46203e-08	0.00547823	2.35491e-08	1.62693e-06	2.11827e-08	5.91738e-09	8.60076e-05	0.000497513	1.88635e-05	2.04406e-07	0.0526021	1.22802e-07	2.66138e-09	0.000997218	4.11297e-18	1.08059e-05	0.0377194
2058	2.07668e-13	2.81513e-05	0.0134297	0.000305835	6.43521e-29	0.890703	1.43135e-15	3.88065e-07	5.29503e-05	4.21593e-06	1.07036e-07	0.00351185	7.85319e-08	8.87215e-07	7.06405e-08	4.33214e-08	5.88433e-05	0.000398831	9.63869e-06	2.44712e-07	0.0529037	3.83719e-07	1.94841e-08	0.000639272	2.40108e-31	1.62302e-05	0.0379358
2059	1.20748e-16	0.0579735	0.321664	0.133654	1.18486e-11	0.422175	8.32255e-19	0.000799164	0.00270626	0.00184242	0.000415851	0.00355189	0.000161725	0.000213681	0.000145474	0.00016831	0.000280451	0.00955269	0.000492629	0.000111191	0.0250753	0.00016769	7.56985e-05	0.000646561	4.4209e-14	0.000145935	0.0179808
2060	1.03358e-11	0.026097	0.69479	0.0860283	7.65542e-12	0.141196	7.12396e-14	0.000359746	0.00968307	0.0011859	0.000192139	0.0019678	7.28012e-05	0.000534702	6.54856e-05	7.77658e-05	0.000108663	0.0206337	0.00176264	0.000285583	0.00838641	0.000107936	3.49757e-05	0.000358205	2.85636e-14	5.80364e-05	0.00601365
